grupo,fecha,estado,concepto,moneda,tipo_moneda,importe
demo,2026-06-27,Real,Moneda extranjera,Extranjera,USD,641973.65
demo,2026-06-27,Real,Tipo de cambio USD,Local,USD,1601.13
demo,2026-06-27,Real,Bancos pesos,Local,ARS,119003758.73
demo,2026-06-27,Real,Inversiones,Local,ARS,470367595.07
demo,2026-06-27,Proyectado,Cobranzas Proyectadas,Local,ARS,15412838.72
demo,2026-06-27,Proyectado,Pagos programados,Local,ARS,-72345609.71
demo,2026-06-28,Real,DISPONIBILIDADES,Local,ARS,1710933626.73
demo,2026-06-28,Real,Moneda extranjera,Local,ARS,1132583711.78
demo,2026-06-28,Real,Moneda extranjera,Extranjera,USD,707367.31
demo,2026-06-28,Real,Tipo de cambio USD,Local,USD,1601.13
demo,2026-06-28,Real,Bancos pesos,Local,ARS,156043364.69
demo,2026-06-28,Real,Inversiones,Local,ARS,416986698.1
demo,2026-06-28,Proyectado,Cobranzas Proyectadas,Local,ARS,26614837.79
demo,2026-06-28,Proyectado,Pagos programados,Local,ARS,-21294985.63
demo,2026-06-29,Real,DISPONIBILIDADES,Local,ARS,1586855466.3
demo,2026-06-29,Real,Moneda extranjera,Local,ARS,1058683567.8
demo,2026-06-29,Real,Moneda extranjera,Extranjera,USD,661212.18
demo,2026-06-29,Real,Tipo de cambio USD,Local,USD,1601.13
demo,2026-06-29,Real,Bancos pesos,Local,ARS,158663963.39
demo,2026-06-29,Real,Inversiones,Local,ARS,413316383.36
demo,2026-06-29,Proyectado,Cobranzas Proyectadas,Local,ARS,16749068.1
demo,2026-06-29,Proyectado,Pagos programados,Local,ARS,-60557516.35
demo,2026-06-30,Real,DISPONIBILIDADES,Local,ARS,1651533345.08
demo,2026-06-30,Real,Moneda extranjera,Local,ARS,1206774624.63
demo,2026-06-30,Real,Moneda extranjera,Extranjera,USD,753704.04
demo,2026-06-30,Real,Tipo de cambio USD,Local,USD,1601.13
demo,2026-06-30,Real,Bancos pesos,Local,ARS,149817990.86
demo,2026-06-30,Real,Inversiones,Local,ARS,326388555.66
demo,2026-06-30,Proyectado,Cobranzas Proyectadas,Local,ARS,31908340.05
demo,2026-06-30,Proyectado,Pagos programados,Local,ARS,-63356166.12
demo,2026-07-01,Real,DISPONIBILIDADES,Local,ARS,1538469253.62
demo,2026-07-01,Real,Moneda extranjera,Local,ARS,947252908.82
demo,2026-07-01,Real,Moneda extranjera,Extranjera,USD,581063.13
demo,2026-07-01,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-01,Real,Bancos pesos,Local,ARS,142764964.31
demo,2026-07-01,Real,Inversiones,Local,ARS,481192369.58
demo,2026-07-01,Proyectado,Cobranzas Proyectadas,Local,ARS,28384694.73
demo,2026-07-01,Proyectado,Pagos programados,Local,ARS,-61125683.82
demo,2026-07-02,Real,DISPONIBILIDADES,Local,ARS,1301513678.8
demo,2026-07-02,Real,Moneda extranjera,Local,ARS,874453168.97
demo,2026-07-02,Real,Moneda extranjera,Extranjera,USD,536406.37
demo,2026-07-02,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-02,Real,Bancos pesos,Local,ARS,124273445.84
demo,2026-07-02,Real,Inversiones,Local,ARS,304608256.53
demo,2026-07-02,Proyectado,Cobranzas Proyectadas,Local,ARS,27531365.46
demo,2026-07-02,Proyectado,Pagos programados,Local,ARS,-29352558.01
demo,2026-07-03,Real,DISPONIBILIDADES,Local,ARS,1398006216.77
demo,2026-07-03,Real,Moneda extranjera,Local,ARS,859987382.99
demo,2026-07-03,Real,Moneda extranjera,Extranjera,USD,527532.78
demo,2026-07-03,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-03,Real,Bancos pesos,Local,ARS,104094216.29
demo,2026-07-03,Real,Inversiones,Local,ARS,432332626.09
demo,2026-07-03,Proyectado,Cobranzas Proyectadas,Local,ARS,27836196.93
demo,2026-07-03,Proyectado,Pagos programados,Local,ARS,-26244205.53
demo,2026-07-04,Real,DISPONIBILIDADES,Local,ARS,1613427465.14
demo,2026-07-04,Real,Moneda extranjera,Local,ARS,1086026958.6
demo,2026-07-04,Real,Moneda extranjera,Extranjera,USD,666189.8
demo,2026-07-04,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-04,Real,Bancos pesos,Local,ARS,122946959.64
demo,2026-07-04,Real,Inversiones,Local,ARS,455504482.21
demo,2026-07-04,Proyectado,Cobranzas Proyectadas,Local,ARS,16067452.97
demo,2026-07-04,Proyectado,Pagos programados,Local,ARS,-67118388.27
demo,2026-07-05,Real,DISPONIBILIDADES,Local,ARS,1427367396.57
demo,2026-07-05,Real,Moneda extranjera,Local,ARS,865293579.93
demo,2026-07-05,Real,Moneda extranjera,Extranjera,USD,530787.71
demo,2026-07-05,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-05,Real,Bancos pesos,Local,ARS,94167459.96
demo,2026-07-05,Real,Inversiones,Local,ARS,493292062.75
demo,2026-07-05,Proyectado,Cobranzas Proyectadas,Local,ARS,34465085.91
demo,2026-07-05,Proyectado,Pagos programados,Local,ARS,-59850791.99
demo,2026-07-06,Real,DISPONIBILIDADES,Local,ARS,1759537486.61
demo,2026-07-06,Real,Moneda extranjera,Local,ARS,1153819531.97
demo,2026-07-06,Real,Moneda extranjera,Extranjera,USD,707775.07
demo,2026-07-06,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-06,Real,Bancos pesos,Local,ARS,140045228.5
demo,2026-07-06,Real,Inversiones,Local,ARS,488044064.3
demo,2026-07-06,Proyectado,Cobranzas Proyectadas,Local,ARS,23772825.05
demo,2026-07-06,Proyectado,Pagos programados,Local,ARS,-46144163.21
demo,2026-07-07,Real,DISPONIBILIDADES,Local,ARS,1445125941.43
demo,2026-07-07,Real,Moneda extranjera,Local,ARS,967780012.04
demo,2026-07-07,Real,Moneda extranjera,Extranjera,USD,593654.85
demo,2026-07-07,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-07,Real,Bancos pesos,Local,ARS,133215273.23
demo,2026-07-07,Real,Inversiones,Local,ARS,398899244.78
demo,2026-07-07,Proyectado,Cobranzas Proyectadas,Local,ARS,19745033.94
demo,2026-07-07,Proyectado,Pagos programados,Local,ARS,-74513622.56
demo,2026-07-08,Real,DISPONIBILIDADES,Local,ARS,1511664612.87
demo,2026-07-08,Real,Moneda extranjera,Local,ARS,1007194158.11
demo,2026-07-08,Real,Moneda extranjera,Extranjera,USD,617832.25
demo,2026-07-08,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-08,Real,Bancos pesos,Local,ARS,143453613.29
demo,2026-07-08,Real,Inversiones,Local,ARS,413072603.63
demo,2026-07-08,Proyectado,Cobranzas Proyectadas,Local,ARS,24888199.42
demo,2026-07-08,Proyectado,Pagos programados,Local,ARS,-76943961.58
demo,2026-07-09,Real,DISPONIBILIDADES,Local,ARS,1572485112.03
demo,2026-07-09,Real,Moneda extranjera,Local,ARS,977742010.54
demo,2026-07-09,Real,Moneda extranjera,Extranjera,USD,599765.73
demo,2026-07-09,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-09,Real,Bancos pesos,Local,ARS,138202164.37
demo,2026-07-09,Real,Inversiones,Local,ARS,496647033.34
demo,2026-07-09,Proyectado,Cobranzas Proyectadas,Local,ARS,25467387.61
demo,2026-07-09,Proyectado,Pagos programados,Local,ARS,-65573483.83
demo,2026-07-10,Real,DISPONIBILIDADES,Local,ARS,1595562483.65
demo,2026-07-10,Real,Moneda extranjera,Local,ARS,1178642167.86
demo,2026-07-10,Real,Moneda extranjera,Extranjera,USD,723001.75
demo,2026-07-10,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-10,Real,Bancos pesos,Local,ARS,139475057.69
demo,2026-07-10,Real,Inversiones,Local,ARS,337488728.67
demo,2026-07-10,Proyectado,Cobranzas Proyectadas,Local,ARS,10474221.03
demo,2026-07-10,Proyectado,Pagos programados,Local,ARS,-70517691.6
demo,2026-07-11,Real,DISPONIBILIDADES,Local,ARS,1408881797.74
demo,2026-07-11,Real,Moneda extranjera,Local,ARS,968496404.29
demo,2026-07-11,Real,Moneda extranjera,Extranjera,USD,594094.3
demo,2026-07-11,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-11,Real,Bancos pesos,Local,ARS,142033036.93
demo,2026-07-11,Real,Inversiones,Local,ARS,356770154.81
demo,2026-07-11,Proyectado,Cobranzas Proyectadas,Local,ARS,12923389.27
demo,2026-07-11,Proyectado,Pagos programados,Local,ARS,-71341187.57
demo,2026-07-12,Real,DISPONIBILIDADES,Local,ARS,1441157196.19
demo,2026-07-12,Real,Moneda extranjera,Local,ARS,902654385.47
demo,2026-07-12,Real,Moneda extranjera,Extranjera,USD,553705.54
demo,2026-07-12,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-12,Real,Bancos pesos,Local,ARS,99928141.18
demo,2026-07-12,Real,Inversiones,Local,ARS,443009432.54
demo,2026-07-12,Proyectado,Cobranzas Proyectadas,Local,ARS,33077854.0
demo,2026-07-12,Proyectado,Pagos programados,Local,ARS,-37512617.0
demo,2026-07-13,Real,DISPONIBILIDADES,Local,ARS,1414361455.28
demo,2026-07-13,Real,Moneda extranjera,Local,ARS,840133215.3
demo,2026-07-13,Real,Moneda extranjera,Extranjera,USD,515353.86
demo,2026-07-13,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-13,Real,Bancos pesos,Local,ARS,115730484.04
demo,2026-07-13,Real,Inversiones,Local,ARS,486682218.82
demo,2026-07-13,Proyectado,Cobranzas Proyectadas,Local,ARS,15588533.71
demo,2026-07-13,Proyectado,Pagos programados,Local,ARS,-43772996.59
demo,2026-07-14,Real,DISPONIBILIDADES,Local,ARS,1693407844.74
demo,2026-07-14,Real,Moneda extranjera,Local,ARS,1099644755.4
demo,2026-07-14,Real,Moneda extranjera,Extranjera,USD,674543.22
demo,2026-07-14,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-14,Real,Bancos pesos,Local,ARS,113811189.17
demo,2026-07-14,Real,Inversiones,Local,ARS,469578914.32
demo,2026-07-14,Proyectado,Cobranzas Proyectadas,Local,ARS,38262467.94
demo,2026-07-14,Proyectado,Pagos programados,Local,ARS,-27889482.09
demo,2026-07-15,Real,DISPONIBILIDADES,Local,ARS,1389057697.22
demo,2026-07-15,Real,Moneda extranjera,Local,ARS,966599299.16
demo,2026-07-15,Real,Moneda extranjera,Extranjera,USD,592930.58
demo,2026-07-15,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-15,Real,Bancos pesos,Local,ARS,108475637.78
demo,2026-07-15,Real,Inversiones,Local,ARS,336105249.62
demo,2026-07-15,Proyectado,Cobranzas Proyectadas,Local,ARS,16679549.95
demo,2026-07-15,Proyectado,Pagos programados,Local,ARS,-38802039.29
demo,2026-07-16,Real,DISPONIBILIDADES,Local,ARS,1774919206.53
demo,2026-07-16,Real,Moneda extranjera,Local,ARS,1149479208.95
demo,2026-07-16,Real,Moneda extranjera,Extranjera,USD,705112.63
demo,2026-07-16,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-16,Real,Bancos pesos,Local,ARS,150331458.68
demo,2026-07-16,Real,Inversiones,Local,ARS,476886447.25
demo,2026-07-16,Proyectado,Cobranzas Proyectadas,Local,ARS,21888453.07
demo,2026-07-16,Proyectado,Pagos programados,Local,ARS,-23666361.42
demo,2026-07-17,Real,DISPONIBILIDADES,Local,ARS,1450230578.64
demo,2026-07-17,Real,Moneda extranjera,Local,ARS,1079804537.95
demo,2026-07-17,Real,Moneda extranjera,Extranjera,USD,662372.85
demo,2026-07-17,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-17,Real,Bancos pesos,Local,ARS,118766797.47
demo,2026-07-17,Real,Inversiones,Local,ARS,318363089.98
demo,2026-07-17,Proyectado,Cobranzas Proyectadas,Local,ARS,12509701.91
demo,2026-07-17,Proyectado,Pagos programados,Local,ARS,-79213548.67
demo,2026-07-18,Real,DISPONIBILIDADES,Local,ARS,1885804131.31
demo,2026-07-18,Real,Moneda extranjera,Local,ARS,1294424875.64
demo,2026-07-18,Real,Moneda extranjera,Extranjera,USD,794025.09
demo,2026-07-18,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-18,Real,Bancos pesos,Local,ARS,136307994.19
demo,2026-07-18,Real,Inversiones,Local,ARS,449318985.98
demo,2026-07-18,Proyectado,Cobranzas Proyectadas,Local,ARS,27162809.27
demo,2026-07-18,Proyectado,Pagos programados,Local,ARS,-21410533.76
demo,2026-07-19,Real,DISPONIBILIDADES,Local,ARS,1651047348.95
demo,2026-07-19,Real,Moneda extranjera,Local,ARS,1123903775.67
demo,2026-07-19,Real,Moneda extranjera,Extranjera,USD,689424.17
demo,2026-07-19,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-19,Real,Bancos pesos,Local,ARS,114778745.49
demo,2026-07-19,Real,Inversiones,Local,ARS,405768794.31
demo,2026-07-19,Proyectado,Cobranzas Proyectadas,Local,ARS,37744965.66
demo,2026-07-19,Proyectado,Pagos programados,Local,ARS,-31148932.18
demo,2026-07-20,Real,DISPONIBILIDADES,Local,ARS,1490355508.32
demo,2026-07-20,Real,Moneda extranjera,Local,ARS,932281776.56
demo,2026-07-20,Real,Moneda extranjera,Extranjera,USD,571879.55
demo,2026-07-20,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-20,Real,Bancos pesos,Local,ARS,108715331.0
demo,2026-07-20,Real,Inversiones,Local,ARS,458861820.81
demo,2026-07-20,Proyectado,Cobranzas Proyectadas,Local,ARS,31560367.93
demo,2026-07-20,Proyectado,Pagos programados,Local,ARS,-41063787.98
demo,2026-07-21,Real,DISPONIBILIDADES,Local,ARS,1649448463.51
demo,2026-07-21,Real,Moneda extranjera,Local,ARS,1089319787.14
demo,2026-07-21,Real,Moneda extranjera,Extranjera,USD,668209.69
demo,2026-07-21,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-21,Real,Bancos pesos,Local,ARS,96136926.13
demo,2026-07-21,Real,Inversiones,Local,ARS,459698983.82
demo,2026-07-21,Proyectado,Cobranzas Proyectadas,Local,ARS,32835054.31
demo,2026-07-21,Proyectado,Pagos programados,Local,ARS,-28542287.88
demo,2026-07-22,Real,DISPONIBILIDADES,Local,ARS,1635302847.96
demo,2026-07-22,Real,Moneda extranjera,Local,ARS,1154807993.47
demo,2026-07-22,Real,Moneda extranjera,Extranjera,USD,708381.41
demo,2026-07-22,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-22,Real,Bancos pesos,Local,ARS,157997415.59
demo,2026-07-22,Real,Inversiones,Local,ARS,351867691.2
demo,2026-07-22,Proyectado,Cobranzas Proyectadas,Local,ARS,36325710.8
demo,2026-07-22,Proyectado,Pagos programados,Local,ARS,-65695963.1
demo,2026-07-23,Real,DISPONIBILIDADES,Local,ARS,1508914020.7
demo,2026-07-23,Real,Moneda extranjera,Local,ARS,1034532072.93
demo,2026-07-23,Real,Moneda extranjera,Extranjera,USD,634601.85
demo,2026-07-23,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-23,Real,Bancos pesos,Local,ARS,99362722.42
demo,2026-07-23,Real,Inversiones,Local,ARS,430395675.26
demo,2026-07-23,Proyectado,Cobranzas Proyectadas,Local,ARS,13421889.16
demo,2026-07-23,Proyectado,Pagos programados,Local,ARS,-68798339.07
demo,2026-07-24,Real,DISPONIBILIDADES,Local,ARS,1282209254.52
demo,2026-07-24,Real,Moneda extranjera,Local,ARS,853187835.65
demo,2026-07-24,Real,Moneda extranjera,Extranjera,USD,523361.81
demo,2026-07-24,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-24,Real,Bancos pesos,Local,ARS,156142136.47
demo,2026-07-24,Real,Inversiones,Local,ARS,307579474.04
demo,2026-07-24,Proyectado,Cobranzas Proyectadas,Local,ARS,26978598.35
demo,2026-07-24,Proyectado,Pagos programados,Local,ARS,-61678789.99
demo,2026-07-25,Real,DISPONIBILIDADES,Local,ARS,1601330598.36
demo,2026-07-25,Real,Moneda extranjera,Local,ARS,1003933948.55
demo,2026-07-25,Real,Moneda extranjera,Extranjera,USD,615832.37
demo,2026-07-25,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-25,Real,Bancos pesos,Local,ARS,157844731.79
demo,2026-07-25,Real,Inversiones,Local,ARS,459953052.91
demo,2026-07-25,Proyectado,Cobranzas Proyectadas,Local,ARS,32302183.98
demo,2026-07-25,Proyectado,Pagos programados,Local,ARS,-52703318.87
demo,2026-07-26,Real,DISPONIBILIDADES,Local,ARS,1418544003.2
demo,2026-07-26,Real,Moneda extranjera,Local,ARS,947876617.43
demo,2026-07-26,Real,Moneda extranjera,Extranjera,USD,581445.73
demo,2026-07-26,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-26,Real,Bancos pesos,Local,ARS,109111348.69
demo,2026-07-26,Real,Inversiones,Local,ARS,404274589.3
demo,2026-07-26,Proyectado,Cobranzas Proyectadas,Local,ARS,13644953.68
demo,2026-07-26,Proyectado,Pagos programados,Local,ARS,-56363505.91
demo,2026-07-27,Real,DISPONIBILIDADES,Local,ARS,1361086613.94
demo,2026-07-27,Real,Moneda extranjera,Local,ARS,885222913.16
demo,2026-07-27,Real,Moneda extranjera,Extranjera,USD,543012.74
demo,2026-07-27,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-27,Real,Bancos pesos,Local,ARS,107857709.23
demo,2026-07-27,Real,Inversiones,Local,ARS,378879174.65
demo,2026-07-27,Proyectado,Cobranzas Proyectadas,Local,ARS,27613959.66
demo,2026-07-27,Proyectado,Pagos programados,Local,ARS,-38487142.76
demo,2026-07-28,Real,DISPONIBILIDADES,Local,ARS,1686098950.13
demo,2026-07-28,Real,Moneda extranjera,Local,ARS,1146682880.69
demo,2026-07-28,Real,Moneda extranjera,Extranjera,USD,703397.31
demo,2026-07-28,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-28,Real,Bancos pesos,Local,ARS,91933441.79
demo,2026-07-28,Real,Inversiones,Local,ARS,453714408.68
demo,2026-07-28,Proyectado,Cobranzas Proyectadas,Local,ARS,35640625.93
demo,2026-07-28,Proyectado,Pagos programados,Local,ARS,-41872406.96
demo,2026-07-29,Real,DISPONIBILIDADES,Local,ARS,1596878664.94
demo,2026-07-29,Real,Moneda extranjera,Local,ARS,1039846074.69
demo,2026-07-29,Real,Moneda extranjera,Extranjera,USD,637861.56
demo,2026-07-29,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-29,Real,Bancos pesos,Local,ARS,157481513.47
demo,2026-07-29,Real,Inversiones,Local,ARS,414430578.02
demo,2026-07-29,Proyectado,Cobranzas Proyectadas,Local,ARS,11387524.64
demo,2026-07-29,Proyectado,Pagos programados,Local,ARS,-26267025.88
demo,2026-07-30,Real,DISPONIBILIDADES,Local,ARS,1590956122.65
demo,2026-07-30,Real,Moneda extranjera,Local,ARS,1093883118.67
demo,2026-07-30,Real,Moneda extranjera,Extranjera,USD,671008.92
demo,2026-07-30,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-30,Real,Bancos pesos,Local,ARS,140353500.0
demo,2026-07-30,Real,Inversiones,Local,ARS,374470029.94
demo,2026-07-30,Proyectado,Cobranzas Proyectadas,Local,ARS,31699087.29
demo,2026-07-30,Proyectado,Pagos programados,Local,ARS,-49449613.25
demo,2026-07-31,Real,DISPONIBILIDADES,Local,ARS,1657645118.9
demo,2026-07-31,Real,Moneda extranjera,Local,ARS,1245276542.01
demo,2026-07-31,Real,Moneda extranjera,Extranjera,USD,763876.56
demo,2026-07-31,Real,Tipo de cambio USD,Local,USD,1630.21
demo,2026-07-31,Real,Bancos pesos,Local,ARS,142409063.92
demo,2026-07-31,Real,Inversiones,Local,ARS,300505304.67
demo,2026-07-31,Proyectado,Cobranzas Proyectadas,Local,ARS,18985906.59
demo,2026-07-31,Proyectado,Pagos programados,Local,ARS,-49531698.28
demo,2026-08-01,Real,DISPONIBILIDADES,Local,ARS,1788514334.38
demo,2026-08-01,Real,Moneda extranjera,Local,ARS,1180320526.15
demo,2026-08-01,Real,Moneda extranjera,Extranjera,USD,711115.32
demo,2026-08-01,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-01,Real,Bancos pesos,Local,ARS,144709580.35
demo,2026-08-01,Real,Inversiones,Local,ARS,477967662.0
demo,2026-08-01,Proyectado,Cobranzas Proyectadas,Local,ARS,30510334.29
demo,2026-08-01,Proyectado,Pagos programados,Local,ARS,-44993768.41
demo,2026-08-02,Real,DISPONIBILIDADES,Local,ARS,1767222071.01
demo,2026-08-02,Real,Moneda extranjera,Local,ARS,1312903338.63
demo,2026-08-02,Real,Moneda extranjera,Extranjera,USD,790993.34
demo,2026-08-02,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-02,Real,Bancos pesos,Local,ARS,148539385.21
demo,2026-08-02,Real,Inversiones,Local,ARS,357520070.85
demo,2026-08-02,Proyectado,Cobranzas Proyectadas,Local,ARS,13872532.92
demo,2026-08-02,Proyectado,Pagos programados,Local,ARS,-65613256.6
demo,2026-08-03,Real,DISPONIBILIDADES,Local,ARS,1553605943.88
demo,2026-08-03,Real,Moneda extranjera,Local,ARS,910239453.22
demo,2026-08-03,Real,Moneda extranjera,Extranjera,USD,548397.83
demo,2026-08-03,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-03,Real,Bancos pesos,Local,ARS,152387505.14
demo,2026-08-03,Real,Inversiones,Local,ARS,474727188.93
demo,2026-08-03,Proyectado,Cobranzas Proyectadas,Local,ARS,37031344.57
demo,2026-08-03,Proyectado,Pagos programados,Local,ARS,-20779547.99
demo,2026-08-04,Real,DISPONIBILIDADES,Local,ARS,1517918472.96
demo,2026-08-04,Real,Moneda extranjera,Local,ARS,1048646992.29
demo,2026-08-04,Real,Moneda extranjera,Extranjera,USD,631785.11
demo,2026-08-04,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-04,Real,Bancos pesos,Local,ARS,111547768.39
demo,2026-08-04,Real,Inversiones,Local,ARS,384760147.33
demo,2026-08-04,Proyectado,Cobranzas Proyectadas,Local,ARS,12159034.87
demo,2026-08-04,Proyectado,Pagos programados,Local,ARS,-39195469.92
demo,2026-08-05,Real,DISPONIBILIDADES,Local,ARS,1562126533.15
demo,2026-08-05,Real,Moneda extranjera,Local,ARS,1016914310.83
demo,2026-08-05,Real,Moneda extranjera,Extranjera,USD,612666.92
demo,2026-08-05,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-05,Real,Bancos pesos,Local,ARS,154236754.05
demo,2026-08-05,Real,Inversiones,Local,ARS,399436103.03
demo,2026-08-05,Proyectado,Cobranzas Proyectadas,Local,ARS,16120144.71
demo,2026-08-05,Proyectado,Pagos programados,Local,ARS,-24580779.47
demo,2026-08-06,Real,DISPONIBILIDADES,Local,ARS,1653105502.41
demo,2026-08-06,Real,Moneda extranjera,Local,ARS,1271961722.92
demo,2026-08-06,Real,Moneda extranjera,Extranjera,USD,766326.98
demo,2026-08-06,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-06,Real,Bancos pesos,Local,ARS,110538429.54
demo,2026-08-06,Real,Inversiones,Local,ARS,309978419.55
demo,2026-08-06,Proyectado,Cobranzas Proyectadas,Local,ARS,25463861.89
demo,2026-08-06,Proyectado,Pagos programados,Local,ARS,-64836931.49
demo,2026-08-07,Real,DISPONIBILIDADES,Local,ARS,1673390039.23
demo,2026-08-07,Real,Moneda extranjera,Local,ARS,1233400283.57
demo,2026-08-07,Real,Moneda extranjera,Extranjera,USD,743094.62
demo,2026-08-07,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-07,Real,Bancos pesos,Local,ARS,103763975.95
demo,2026-08-07,Real,Inversiones,Local,ARS,355805927.48
demo,2026-08-07,Proyectado,Cobranzas Proyectadas,Local,ARS,33728762.6
demo,2026-08-07,Proyectado,Pagos programados,Local,ARS,-53308910.36
demo,2026-08-08,Real,DISPONIBILIDADES,Local,ARS,1517837619.35
demo,2026-08-08,Real,Moneda extranjera,Local,ARS,1064437869.11
demo,2026-08-08,Real,Moneda extranjera,Extranjera,USD,641298.75
demo,2026-08-08,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-08,Real,Bancos pesos,Local,ARS,128976646.64
demo,2026-08-08,Real,Inversiones,Local,ARS,359556390.6
demo,2026-08-08,Proyectado,Cobranzas Proyectadas,Local,ARS,11618454.48
demo,2026-08-08,Proyectado,Pagos programados,Local,ARS,-46751741.48
demo,2026-08-09,Real,DISPONIBILIDADES,Local,ARS,1672163371.85
demo,2026-08-09,Real,Moneda extranjera,Local,ARS,1187494426.85
demo,2026-08-09,Real,Moneda extranjera,Extranjera,USD,715437.42
demo,2026-08-09,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-09,Real,Bancos pesos,Local,ARS,129124568.58
demo,2026-08-09,Real,Inversiones,Local,ARS,377030198.76
demo,2026-08-09,Proyectado,Cobranzas Proyectadas,Local,ARS,38687353.27
demo,2026-08-09,Proyectado,Pagos programados,Local,ARS,-60173175.62
demo,2026-08-10,Real,DISPONIBILIDADES,Local,ARS,1645905025.57
demo,2026-08-10,Real,Moneda extranjera,Local,ARS,1094219605.73
demo,2026-08-10,Real,Moneda extranjera,Extranjera,USD,659241.54
demo,2026-08-10,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-10,Real,Bancos pesos,Local,ARS,135709692.45
demo,2026-08-10,Real,Inversiones,Local,ARS,456657271.44
demo,2026-08-10,Proyectado,Cobranzas Proyectadas,Local,ARS,36256648.91
demo,2026-08-10,Proyectado,Pagos programados,Local,ARS,-76938192.96
demo,2026-08-11,Real,DISPONIBILIDADES,Local,ARS,1407780451.03
demo,2026-08-11,Real,Moneda extranjera,Local,ARS,882032216.19
demo,2026-08-11,Real,Moneda extranjera,Extranjera,USD,531403.64
demo,2026-08-11,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-11,Real,Bancos pesos,Local,ARS,149060340.06
demo,2026-08-11,Real,Inversiones,Local,ARS,404632199.01
demo,2026-08-11,Proyectado,Cobranzas Proyectadas,Local,ARS,24668675.99
demo,2026-08-11,Proyectado,Pagos programados,Local,ARS,-52612980.23
demo,2026-08-12,Real,DISPONIBILIDADES,Local,ARS,1715134717.62
demo,2026-08-12,Real,Moneda extranjera,Local,ARS,1294335118.13
demo,2026-08-12,Real,Moneda extranjera,Extranjera,USD,779806.42
demo,2026-08-12,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-12,Real,Bancos pesos,Local,ARS,119555852.11
demo,2026-08-12,Real,Inversiones,Local,ARS,301745943.94
demo,2026-08-12,Proyectado,Cobranzas Proyectadas,Local,ARS,36476986.25
demo,2026-08-12,Proyectado,Pagos programados,Local,ARS,-36979182.8
demo,2026-08-13,Real,DISPONIBILIDADES,Local,ARS,1357901317.35
demo,2026-08-13,Real,Moneda extranjera,Local,ARS,851135216.12
demo,2026-08-13,Real,Moneda extranjera,Extranjera,USD,512788.92
demo,2026-08-13,Real,Tipo de cambio USD,Local,USD,1659.82
demo,2026-08-13,Real,Bancos pesos,Local,ARS,132157967.68
demo,2026-08-13,Real,Inversiones,Local,ARS,378539846.54
demo,2026-08-13,Proyectado,Cobranzas Proyectadas,Local,ARS,30869362.8
demo,2026-08-13,Proyectado,Pagos programados,Local,ARS,-34801075.79
demo,2026-08-14,Real,DISPONIBILIDADES,Local,ARS,1255027092.16
demo,2026-08-14,Real,Moneda extranjera,Local,ARS,903738594.62
