fecha,hotel_id,hotel,habitaciones_disponibles,habitaciones_ocupadas,habitaciones_fuera_servicio,huespedes,llegadas,salidas,ocupacion_pct,adr,ingreso_habitaciones,ingreso_ayb,ingreso_otros,ingreso_total,origen,actualizado
2026-02-02,hotel-demo-2,Hotel Demo Costa,64,63,0,113,26,28,98.44,237677.35,14973673.16,3538457.23,487590.57,18999720.96,demo,
2026-02-03,hotel-demo-1,Hotel Demo Centro,120,58,0,118,21,21,48.33,154506.44,8961373.69,1654043.26,278509.82,10893926.77,demo,
2026-02-03,hotel-demo-2,Hotel Demo Costa,63,62,1,108,22,24,98.41,225561.95,13984840.81,2724029.23,535465.80,17244335.84,demo,
2026-02-04,hotel-demo-1,Hotel Demo Centro,120,62,0,122,24,23,51.67,158183.28,9807363.63,2303299.35,447927.91,12558590.89,demo,
2026-02-04,hotel-demo-2,Hotel Demo Costa,63,60,1,124,20,19,95.24,237659.63,14259577.63,3661796.35,631227.80,18552601.78,demo,
2026-02-05,hotel-demo-1,Hotel Demo Centro,120,70,0,131,28,26,58.33,150802.76,10556193.45,2660070.04,460306.90,13676570.39,demo,
2026-02-05,hotel-demo-2,Hotel Demo Costa,62,61,2,125,19,21,98.39,234057.37,14277499.45,3529954.69,320233.67,18127687.81,demo,
2026-02-06,hotel-demo-1,Hotel Demo Centro,120,72,0,124,28,27,60.00,156178.10,11244823.44,2302650.70,341691.99,13889166.14,demo,
2026-02-06,hotel-demo-2,Hotel Demo Costa,63,62,1,121,24,25,98.41,232900.92,14439856.80,3129680.96,439543.04,18009080.80,demo,
2026-02-07,hotel-demo-1,Hotel Demo Centro,120,84,0,146,29,27,70.00,146423.02,12299533.85,2454561.08,384470.00,15138564.94,demo,
2026-02-07,hotel-demo-2,Hotel Demo Costa,64,63,0,125,25,21,98.44,237514.91,14963439.47,3497995.32,534032.53,18995467.32,demo,
2026-02-08,hotel-demo-1,Hotel Demo Centro,118,59,2,112,18,18,50.00,154008.89,9086524.56,1858199.03,314237.08,11258960.67,demo,
2026-02-08,hotel-demo-2,Hotel Demo Costa,64,59,0,116,22,23,92.19,230287.74,13586976.69,3392789.30,282983.25,17262749.24,demo,
2026-02-09,hotel-demo-1,Hotel Demo Centro,120,65,0,114,23,23,54.17,149001.23,9685079.95,2024854.73,369633.38,12079568.06,demo,
2026-02-09,hotel-demo-2,Hotel Demo Costa,62,61,2,110,22,19,98.39,229023.60,13970439.57,3352998.88,634170.23,17957608.68,demo,
2026-02-10,hotel-demo-1,Hotel Demo Centro,118,61,2,108,20,25,51.69,152408.75,9296933.61,1886530.44,462825.43,11646289.48,demo,
2026-02-10,hotel-demo-2,Hotel Demo Costa,63,62,1,129,20,26,98.41,227389.97,14098178.27,3358210.01,282322.42,17738710.71,demo,
2026-02-11,hotel-demo-1,Hotel Demo Centro,119,59,1,101,20,20,49.58,148347.89,8752525.65,2221798.40,243827.48,11218151.52,demo,
2026-02-11,hotel-demo-2,Hotel Demo Costa,64,63,0,124,28,21,98.44,217844.40,13724197.48,2775915.41,365018.08,16865130.98,demo,
2026-02-12,hotel-demo-1,Hotel Demo Centro,120,74,0,132,23,32,61.67,152630.52,11294658.64,2085130.51,337652.88,13717442.02,demo,
2026-02-12,hotel-demo-2,Hotel Demo Costa,63,61,1,106,25,25,96.83,220728.26,13464424.08,2631034.15,304634.66,16400092.89,demo,
2026-02-13,hotel-demo-1,Hotel Demo Centro,118,68,2,133,21,22,57.63,152621.18,10378240.16,2104590.43,398825.52,12881656.11,demo,
2026-02-13,hotel-demo-2,Hotel Demo Costa,64,63,0,131,28,23,98.44,230675.88,14532580.40,3237320.81,335123.69,18105024.90,demo,
2026-02-14,hotel-demo-1,Hotel Demo Centro,118,73,2,137,24,31,61.86,152449.79,11128834.82,2853508.09,500620.52,14482963.43,demo,
2026-02-14,hotel-demo-2,Hotel Demo Costa,64,63,0,122,24,23,98.44,230160.91,14500137.18,3410132.38,546645.36,18456914.92,demo,
2026-02-15,hotel-demo-1,Hotel Demo Centro,120,55,0,98,24,23,45.83,147224.86,8097367.48,1601208.03,400901.39,10099476.90,demo,
2026-02-15,hotel-demo-2,Hotel Demo Costa,64,63,0,126,22,26,98.44,223775.62,14097863.92,3296143.04,536301.04,17930308.00,demo,
2026-02-16,hotel-demo-1,Hotel Demo Centro,120,67,0,118,23,30,55.83,160843.12,10776489.26,2127561.12,419890.03,13323940.41,demo,
2026-02-16,hotel-demo-2,Hotel Demo Costa,64,61,0,126,19,25,95.31,237428.70,14483150.86,3612267.35,679852.27,18775270.47,demo,
2026-02-17,hotel-demo-1,Hotel Demo Centro,118,68,2,122,21,23,57.63,149464.24,10163568.52,2019504.46,298997.33,12482070.31,demo,
2026-02-17,hotel-demo-2,Hotel Demo Costa,63,62,1,120,23,24,98.41,234410.12,14533427.23,2971625.27,675192.20,18180244.70,demo,
2026-02-18,hotel-demo-1,Hotel Demo Centro,120,70,0,125,31,26,58.33,152095.19,10646663.06,2349269.06,234186.95,13230119.07,demo,
2026-02-18,hotel-demo-2,Hotel Demo Costa,64,61,0,122,27,19,95.31,225549.82,13758539.07,3192483.24,541951.33,17492973.64,demo,
2026-02-19,hotel-demo-1,Hotel Demo Centro,120,66,0,120,22,23,55.00,147191.97,9714669.92,2171639.18,383383.67,12269692.78,demo,
2026-02-19,hotel-demo-2,Hotel Demo Costa,64,63,0,116,27,20,98.44,218793.91,13784016.56,3143773.56,457306.08,17385096.20,demo,
2026-02-20,hotel-demo-1,Hotel Demo Centro,120,79,0,140,24,27,65.83,155349.83,12272636.46,2817837.82,269367.30,15359841.58,demo,
2026-02-20,hotel-demo-2,Hotel Demo Costa,64,63,0,123,22,22,98.44,234097.30,14748129.93,3624275.22,326198.75,18698603.89,demo,
2026-02-21,hotel-demo-1,Hotel Demo Centro,119,65,1,117,25,20,54.62,155101.45,10081594.36,2440042.42,373981.00,12895617.78,demo,
2026-02-21,hotel-demo-2,Hotel Demo Costa,64,63,0,123,20,19,98.44,236883.24,14923644.13,3051042.04,424029.69,18398715.87,demo,
2026-02-22,hotel-demo-1,Hotel Demo Centro,120,61,0,117,22,24,50.83,153220.08,9346425.00,1759017.84,455282.93,11560725.77,demo,
2026-02-22,hotel-demo-2,Hotel Demo Costa,62,59,2,111,20,25,95.16,240713.95,14202123.30,3186371.42,430406.17,17818900.89,demo,
2026-02-23,hotel-demo-1,Hotel Demo Centro,119,62,1,116,27,27,52.10,158994.72,9857672.86,2457027.96,270712.99,12585413.82,demo,
2026-02-23,hotel-demo-2,Hotel Demo Costa,62,61,2,123,21,20,98.39,231106.60,14097502.50,2542659.64,604228.31,17244390.45,demo,
2026-02-24,hotel-demo-1,Hotel Demo Centro,118,70,2,130,22,28,59.32,154386.01,10807021.05,2446182.82,364299.86,13617503.73,demo,
2026-02-24,hotel-demo-2,Hotel Demo Costa,64,62,0,118,26,27,96.88,221015.49,13702960.43,3522618.89,362399.24,17587978.56,demo,
2026-02-25,hotel-demo-1,Hotel Demo Centro,119,73,1,143,25,32,61.34,160688.00,11730224.25,2755406.19,369863.16,14855493.60,demo,
2026-02-25,hotel-demo-2,Hotel Demo Costa,64,63,0,115,27,25,98.44,219686.88,13840273.43,3572346.09,661434.29,18074053.81,demo,
2026-02-26,hotel-demo-1,Hotel Demo Centro,120,65,0,129,25,28,54.17,158482.21,10301343.49,2212426.55,351779.20,12865549.24,demo,
2026-02-26,hotel-demo-2,Hotel Demo Costa,64,60,0,106,21,25,93.75,239479.94,14368796.36,3734728.30,471799.10,18575323.76,demo,
2026-02-27,hotel-demo-1,Hotel Demo Centro,120,67,0,120,27,21,55.83,156644.46,10495179.11,2053581.07,371156.42,12919916.60,demo,
2026-02-27,hotel-demo-2,Hotel Demo Costa,64,63,0,129,20,27,98.44,219501.18,13828574.30,2814331.56,658514.22,17301420.08,demo,
2026-02-28,hotel-demo-1,Hotel Demo Centro,120,83,0,161,30,35,69.17,150286.94,12473815.91,2923865.27,328542.17,15726223.34,demo,
2026-02-28,hotel-demo-2,Hotel Demo Costa,63,62,1,107,27,26,98.41,221622.02,13740565.04,3258233.59,580999.71,17579798.35,demo,
2026-03-01,hotel-demo-1,Hotel Demo Centro,118,73,2,151,32,29,61.86,155410.66,11344978.27,2079434.82,435960.24,13860373.33,demo,
2026-03-01,hotel-demo-2,Hotel Demo Costa,64,47,0,87,15,19,73.44,227456.17,10690440.17,2533944.03,258175.41,13482559.61,demo,
2026-03-02,hotel-demo-1,Hotel Demo Centro,120,79,0,146,27,29,65.83,150879.09,11919448.49,2971829.73,389021.15,15280299.37,demo,
2026-03-02,hotel-demo-2,Hotel Demo Costa,64,49,0,98,21,17,76.56,223250.54,10939276.64,2009773.79,498099.99,13447150.42,demo,
2026-03-03,hotel-demo-1,Hotel Demo Centro,120,76,0,150,34,28,63.33,156013.75,11857045.11,2305287.87,308384.48,14470717.46,demo,
2026-03-03,hotel-demo-2,Hotel Demo Costa,62,43,2,87,17,18,69.35,225414.89,9692840.19,1799099.37,407761.97,11899701.54,demo,
2026-03-04,hotel-demo-1,Hotel Demo Centro,120,82,0,171,34,28,68.33,161493.44,13242462.08,2720829.70,350277.59,16313569.37,demo,
2026-03-04,hotel-demo-2,Hotel Demo Costa,63,46,1,89,17,18,73.02,224024.33,10305119.04,2086303.61,348794.77,12740217.42,demo,
2026-03-05,hotel-demo-1,Hotel Demo Centro,120,88,0,155,29,29,73.33,159092.55,14000144.52,3213116.24,396019.17,17609279.93,demo,
2026-03-05,hotel-demo-2,Hotel Demo Costa,64,46,0,79,14,14,71.88,223120.30,10263533.86,2194204.80,486889.45,12944628.12,demo,
2026-03-06,hotel-demo-1,Hotel Demo Centro,118,93,2,169,30,31,78.81,156195.92,14526220.15,2918201.60,420925.82,17865347.57,demo,
2026-03-06,hotel-demo-2,Hotel Demo Costa,63,54,1,103,22,22,85.71,223709.92,12080335.75,2984618.69,601158.17,15666112.60,demo,
2026-03-07,hotel-demo-1,Hotel Demo Centro,120,85,0,154,38,31,70.83,151013.38,12836137.20,2675401.67,400701.09,15912239.96,demo,
2026-03-07,hotel-demo-2,Hotel Demo Costa,64,55,0,107,22,23,85.94,220369.01,12120295.42,2765674.38,367388.16,15253357.96,demo,
2026-03-08,hotel-demo-1,Hotel Demo Centro,120,70,0,125,23,30,58.33,156933.07,10985314.76,2280693.57,424307.89,13690316.23,demo,
2026-03-08,hotel-demo-2,Hotel Demo Costa,64,47,0,87,16,19,73.44,230879.89,10851354.77,2009697.52,301081.99,13162134.28,demo,
2026-03-09,hotel-demo-1,Hotel Demo Centro,118,90,2,164,33,30,76.27,162708.50,14643764.83,2754907.87,320690.05,17719362.75,demo,
2026-03-09,hotel-demo-2,Hotel Demo Costa,64,46,0,79,16,14,71.88,230805.33,10617045.36,2183482.67,224760.13,13025288.16,demo,
2026-03-10,hotel-demo-1,Hotel Demo Centro,120,76,0,136,32,27,63.33,158348.77,12034506.82,2880023.40,496274.33,15410804.55,demo,
2026-03-10,hotel-demo-2,Hotel Demo Costa,62,51,2,101,22,22,82.26,215771.41,11004341.80,2115211.36,357743.24,13477296.41,demo,
2026-03-11,hotel-demo-1,Hotel Demo Centro,118,91,2,184,29,35,77.12,161283.58,14676805.86,2829731.96,403638.02,17910175.84,demo,
2026-03-11,hotel-demo-2,Hotel Demo Costa,63,47,1,83,18,19,74.60,228442.43,10736794.24,2420915.83,337605.14,13495315.21,demo,
2026-03-12,hotel-demo-1,Hotel Demo Centro,120,70,0,132,28,23,58.33,159063.28,11134429.38,2681227.04,406830.30,14222486.72,demo,
2026-03-12,hotel-demo-2,Hotel Demo Costa,64,41,0,75,14,13,64.06,222375.36,9117389.86,2326229.53,221939.53,11665558.92,demo,
2026-03-13,hotel-demo-1,Hotel Demo Centro,120,84,0,149,37,27,70.00,164133.39,13787204.45,2530137.12,504233.12,16821574.69,demo,
2026-03-13,hotel-demo-2,Hotel Demo Costa,64,50,0,87,19,20,78.12,211088.39,10554419.62,2389159.06,292518.59,13236097.27,demo,
2026-03-14,hotel-demo-1,Hotel Demo Centro,118,85,2,160,37,30,72.03,160271.21,13623052.62,3030685.78,651214.37,17304952.77,demo,
2026-03-14,hotel-demo-2,Hotel Demo Costa,64,53,0,109,24,22,82.81,229852.60,12182187.56,2327335.87,459845.24,14969368.67,demo,
2026-03-15,hotel-demo-1,Hotel Demo Centro,120,81,0,162,33,35,67.50,154852.74,12543072.22,2274486.78,374763.53,15192322.53,demo,
2026-03-15,hotel-demo-2,Hotel Demo Costa,62,44,2,85,14,16,70.97,226111.04,9948885.90,1887928.64,336153.39,12172967.93,demo,
2026-03-16,hotel-demo-1,Hotel Demo Centro,120,82,0,166,28,31,68.33,153516.92,12588387.40,3001226.36,438110.27,16027724.04,demo,
2026-03-16,hotel-demo-2,Hotel Demo Costa,64,44,0,86,19,14,68.75,218600.01,9618400.57,2241882.05,383512.88,12243795.51,demo,
2026-03-17,hotel-demo-1,Hotel Demo Centro,120,73,0,148,27,26,60.83,158389.89,11562461.77,2754171.99,467646.66,14784280.43,demo,
2026-03-17,hotel-demo-2,Hotel Demo Costa,62,47,2,81,17,16,75.81,217767.08,10235052.65,2312992.09,307478.26,12855523.01,demo,
2026-03-18,hotel-demo-1,Hotel Demo Centro,119,72,1,143,25,27,60.50,167054.67,12027936.57,2248729.16,488032.77,14764698.50,demo,
2026-03-18,hotel-demo-2,Hotel Demo Costa,62,46,2,89,16,16,74.19,221582.35,10192788.07,2044405.74,272357.34,12509551.14,demo,
2026-03-19,hotel-demo-1,Hotel Demo Centro,120,77,0,156,24,24,64.17,160748.75,12377653.48,2432500.92,520999.44,15331153.84,demo,
2026-03-19,hotel-demo-2,Hotel Demo Costa,64,40,0,80,14,16,62.50,213547.31,8541892.27,1729401.31,309588.12,10580881.71,demo,
2026-03-20,hotel-demo-1,Hotel Demo Centro,118,95,2,169,33,29,80.51,167294.49,15892976.29,3209865.39,696255.66,19799097.34,demo,
2026-03-20,hotel-demo-2,Hotel Demo Costa,63,54,1,101,16,18,85.71,213158.09,11510536.62,2390435.09,320412.37,14221384.09,demo,
2026-03-21,hotel-demo-1,Hotel Demo Centro,120,87,0,172,36,34,72.50,161908.72,14086058.51,3379963.03,448678.04,17914699.58,demo,
2026-03-21,hotel-demo-2,Hotel Demo Costa,64,49,0,103,21,22,76.56,228768.94,11209677.95,2344554.15,238510.70,13792742.79,demo,
2026-03-22,hotel-demo-1,Hotel Demo Centro,118,61,2,114,20,24,51.69,154140.47,9402568.39,2380117.90,297011.34,12079697.63,demo,
2026-03-22,hotel-demo-2,Hotel Demo Costa,63,45,1,87,17,14,71.43,229475.24,10326385.89,1926644.27,448560.63,12701590.79,demo,
2026-03-23,hotel-demo-1,Hotel Demo Centro,120,77,0,148,29,31,64.17,162744.61,12531334.92,2686160.85,354233.01,15571728.78,demo,
2026-03-23,hotel-demo-2,Hotel Demo Costa,62,44,2,80,17,17,70.97,231085.08,10167743.72,2221781.17,313668.21,12703193.10,demo,
2026-03-24,hotel-demo-1,Hotel Demo Centro,120,73,0,142,32,27,60.83,163678.43,11948525.24,2944182.03,334187.64,15226894.91,demo,
2026-03-24,hotel-demo-2,Hotel Demo Costa,64,49,0,92,21,20,76.56,213666.81,10469673.57,2680024.22,411494.50,13561192.30,demo,
2026-03-25,hotel-demo-1,Hotel Demo Centro,118,85,2,154,38,34,72.03,157520.60,13389250.91,2682737.12,357459.84,16429447.87,demo,
2026-03-25,hotel-demo-2,Hotel Demo Costa,64,46,0,79,19,19,71.88,223253.12,10269643.36,2642780.32,313075.66,13225499.34,demo,
2026-03-26,hotel-demo-1,Hotel Demo Centro,118,76,2,153,27,26,64.41,164586.97,12508609.39,2514221.90,490440.70,15513271.99,demo,
2026-03-26,hotel-demo-2,Hotel Demo Costa,62,47,2,85,21,19,75.81,233605.99,10979481.57,2366814.63,455533.40,13801829.61,demo,
2026-03-27,hotel-demo-1,Hotel Demo Centro,120,97,0,181,31,29,80.83,160267.79,15545975.53,3150735.36,643860.52,19340571.41,demo,
2026-03-27,hotel-demo-2,Hotel Demo Costa,63,52,1,105,18,16,82.54,228203.18,11866565.29,3028458.74,401094.15,15296118.18,demo,
2026-03-28,hotel-demo-1,Hotel Demo Centro,120,89,0,166,32,30,74.17,162989.84,14506096.15,3505427.66,691946.54,18703470.35,demo,
2026-03-28,hotel-demo-2,Hotel Demo Costa,64,50,0,96,17,16,78.12,222499.72,11124985.89,2406961.52,266834.82,13798782.22,demo,
2026-03-29,hotel-demo-1,Hotel Demo Centro,119,78,1,145,31,26,65.55,162592.37,12682204.67,3272597.94,339899.95,16294702.56,demo,
2026-03-29,hotel-demo-2,Hotel Demo Costa,64,42,0,83,17,18,65.62,216069.38,9074914.03,2190788.73,446501.79,11712204.55,demo,
2026-03-30,hotel-demo-1,Hotel Demo Centro,120,64,0,132,24,25,53.33,155382.20,9944460.66,2578926.90,322721.78,12846109.34,demo,
2026-03-30,hotel-demo-2,Hotel Demo Costa,64,46,0,93,15,16,71.88,229859.86,10573553.51,2471859.24,515010.53,13560423.28,demo,
2026-03-31,hotel-demo-1,Hotel Demo Centro,120,81,0,162,28,36,67.50,165543.72,13409041.15,3341690.58,426802.18,17177533.90,demo,
2026-03-31,hotel-demo-2,Hotel Demo Costa,64,45,0,86,19,20,70.31,214330.01,9644850.42,1811345.92,416406.40,11872602.74,demo,
2026-04-01,hotel-demo-1,Hotel Demo Centro,120,88,0,175,33,37,73.33,164853.40,14507099.46,2862410.61,654633.45,18024143.52,demo,
2026-04-01,hotel-demo-2,Hotel Demo Costa,64,34,0,61,11,11,53.12,219904.15,7476740.96,1491657.74,204025.47,9172424.17,demo,
2026-04-02,hotel-demo-1,Hotel Demo Centro,120,81,0,159,30,36,67.50,165611.43,13414525.87,2425954.87,438033.05,16278513.79,demo,
2026-04-02,hotel-demo-2,Hotel Demo Costa,63,44,1,80,17,17,69.84,209689.58,9226341.68,1729982.72,225292.99,11181617.38,demo,
2026-04-03,hotel-demo-1,Hotel Demo Centro,120,90,0,164,35,28,75.00,166713.76,15004238.60,3008893.12,493369.25,18506500.97,demo,
2026-04-03,hotel-demo-2,Hotel Demo Costa,62,43,2,81,13,15,69.35,206482.96,8878767.40,1999185.71,366601.23,11244554.35,demo,
2026-04-04,hotel-demo-1,Hotel Demo Centro,120,89,0,168,27,30,74.17,160328.34,14269222.47,3190403.14,533487.92,17993113.53,demo,
2026-04-04,hotel-demo-2,Hotel Demo Costa,64,46,0,86,19,19,71.88,214556.10,9869580.47,1779246.33,248979.58,11897806.38,demo,
2026-04-05,hotel-demo-1,Hotel Demo Centro,120,79,0,161,31,24,65.83,166215.90,13131056.07,3232924.92,338304.90,16702285.90,demo,
2026-04-05,hotel-demo-2,Hotel Demo Costa,64,32,0,58,14,13,50.00,208593.85,6675003.30,1669328.51,280564.67,8624896.48,demo,
2026-04-06,hotel-demo-1,Hotel Demo Centro,120,72,0,137,27,31,60.00,167132.80,12033561.88,2996186.38,404494.63,15434242.89,demo,
2026-04-06,hotel-demo-2,Hotel Demo Costa,63,34,1,65,11,13,53.97,206141.90,7008824.44,1313858.91,222633.99,8545317.34,demo,
2026-04-07,hotel-demo-1,Hotel Demo Centro,119,72,1,131,32,29,60.50,168012.41,12096893.32,2186527.93,343484.75,14626906.00,demo,
2026-04-07,hotel-demo-2,Hotel Demo Costa,64,40,0,81,16,16,62.50,207096.25,8283850.04,1640731.33,231333.97,10155915.34,demo,
2026-04-08,hotel-demo-1,Hotel Demo Centro,120,72,0,143,24,23,60.00,163687.55,11785503.57,2782236.37,583341.99,15151081.93,demo,
2026-04-08,hotel-demo-2,Hotel Demo Costa,62,35,2,72,15,13,56.45,225560.28,7894609.88,1648317.89,295192.43,9838120.20,demo,
2026-04-09,hotel-demo-1,Hotel Demo Centro,119,83,1,147,33,28,69.75,156668.03,13003446.47,2928661.58,437923.61,16370031.67,demo,
2026-04-09,hotel-demo-2,Hotel Demo Costa,63,34,1,69,12,13,53.97,217785.36,7404702.36,1539511.55,240696.30,9184910.21,demo,
2026-04-10,hotel-demo-1,Hotel Demo Centro,119,92,1,170,28,37,77.31,168647.14,15515536.98,3897962.95,514665.66,19928165.60,demo,
2026-04-10,hotel-demo-2,Hotel Demo Costa,63,42,1,79,14,15,66.67,207915.70,8732459.55,2120467.91,189103.37,11042030.83,demo,
2026-04-11,hotel-demo-1,Hotel Demo Centro,120,93,0,163,37,41,77.50,165491.47,15390706.87,3726171.16,331770.89,19448648.92,demo,
2026-04-11,hotel-demo-2,Hotel Demo Costa,64,44,0,86,18,14,68.75,221873.22,9762421.55,2288351.40,195923.83,12246696.78,demo,
2026-04-12,hotel-demo-1,Hotel Demo Centro,119,78,1,158,27,30,65.55,168442.35,13138503.27,2643362.89,472091.06,16253957.23,demo,
2026-04-12,hotel-demo-2,Hotel Demo Costa,64,35,0,67,11,12,54.69,214454.72,7505915.15,1929371.80,353794.52,9789081.47,demo,
2026-04-13,hotel-demo-1,Hotel Demo Centro,119,77,1,138,30,25,64.71,163358.04,12578569.46,2291727.83,319656.51,15189953.81,demo,
2026-04-13,hotel-demo-2,Hotel Demo Costa,63,39,1,78,16,15,61.90,227652.10,8878432.00,2253348.63,430982.31,11562762.94,demo,
2026-04-14,hotel-demo-1,Hotel Demo Centro,118,86,2,150,38,33,72.88,160466.76,13800141.49,2935225.88,514584.06,17249951.43,demo,
2026-04-14,hotel-demo-2,Hotel Demo Costa,64,33,0,60,13,11,51.56,208470.62,6879530.62,1261060.59,246370.65,8386961.86,demo,
2026-04-15,hotel-demo-1,Hotel Demo Centro,120,86,0,170,27,37,71.67,163263.47,14040658.53,3223189.28,558206.82,17822054.62,demo,
2026-04-15,hotel-demo-2,Hotel Demo Costa,62,36,2,65,15,11,58.06,216589.81,7797233.15,1575524.48,348981.54,9721739.18,demo,
2026-04-16,hotel-demo-1,Hotel Demo Centro,120,77,0,151,28,32,64.17,165922.92,12776064.62,2520633.11,460542.14,15757239.87,demo,
2026-04-16,hotel-demo-2,Hotel Demo Costa,64,38,0,65,13,16,59.38,217834.85,8277724.37,1556028.76,323063.31,10156816.45,demo,
2026-04-17,hotel-demo-1,Hotel Demo Centro,118,94,2,169,38,42,79.66,157293.82,14785618.88,3517584.59,452217.40,18755420.87,demo,
2026-04-17,hotel-demo-2,Hotel Demo Costa,64,44,0,81,15,14,68.75,214518.52,9438814.86,2427411.37,367632.25,12233858.48,demo,
2026-04-18,hotel-demo-1,Hotel Demo Centro,120,87,0,159,28,33,72.50,166183.49,14457963.35,2730472.45,632557.47,17820993.27,demo,
2026-04-18,hotel-demo-2,Hotel Demo Costa,64,49,0,102,21,20,76.56,210995.09,10338759.34,2401185.37,502195.83,13242140.54,demo,
2026-04-19,hotel-demo-1,Hotel Demo Centro,120,75,0,142,29,32,62.50,168928.14,12669610.34,2911614.20,429160.18,16010384.73,demo,
2026-04-19,hotel-demo-2,Hotel Demo Costa,64,40,0,80,13,18,62.50,225418.11,9016724.34,2065467.06,334886.83,11417078.22,demo,
2026-04-20,hotel-demo-1,Hotel Demo Centro,120,83,0,155,28,27,69.17,161807.05,13429984.75,2798096.13,360482.76,16588563.64,demo,
2026-04-20,hotel-demo-2,Hotel Demo Costa,62,37,2,77,16,15,59.68,212335.46,7856412.05,1788391.38,177050.98,9821854.41,demo,
2026-04-21,hotel-demo-1,Hotel Demo Centro,120,86,0,166,36,37,71.67,159259.89,13696350.26,3517224.51,408805.44,17622380.21,demo,
2026-04-21,hotel-demo-2,Hotel Demo Costa,64,41,0,79,14,17,64.06,217173.31,8904105.78,1820836.09,220264.77,10945206.64,demo,
2026-04-22,hotel-demo-1,Hotel Demo Centro,118,87,2,180,36,32,73.73,155430.02,13522411.82,2616652.38,445405.07,16584469.27,demo,
2026-04-22,hotel-demo-2,Hotel Demo Costa,64,38,0,78,15,13,59.38,216915.64,8242794.24,2039219.07,265396.35,10547409.67,demo,
2026-04-23,hotel-demo-1,Hotel Demo Centro,119,85,1,170,35,31,71.43,165286.28,14049333.81,3201776.87,586188.10,17837298.78,demo,
2026-04-23,hotel-demo-2,Hotel Demo Costa,64,40,0,79,17,17,62.50,213618.44,8544737.72,2121604.81,360419.19,11026761.72,demo,
2026-04-24,hotel-demo-1,Hotel Demo Centro,120,97,0,189,41,32,80.83,170504.20,16538907.33,3284552.18,499666.98,20323126.48,demo,
2026-04-24,hotel-demo-2,Hotel Demo Costa,62,43,2,76,14,15,69.35,219426.53,9435340.68,1842440.80,420513.83,11698295.32,demo,
2026-04-25,hotel-demo-1,Hotel Demo Centro,118,89,2,186,35,36,75.42,169349.69,15072122.45,2778261.20,567205.54,18417589.19,demo,
2026-04-25,hotel-demo-2,Hotel Demo Costa,62,43,2,75,14,18,69.35,211156.33,9079722.09,2224903.98,414721.10,11719347.16,demo,
2026-04-26,hotel-demo-1,Hotel Demo Centro,120,83,0,172,37,33,69.17,167295.83,13885554.22,2843828.58,678030.78,17407413.58,demo,
2026-04-26,hotel-demo-2,Hotel Demo Costa,63,33,1,65,15,12,52.38,225274.71,7434065.29,1441422.23,263522.25,9139009.77,demo,
2026-04-27,hotel-demo-1,Hotel Demo Centro,119,74,1,126,27,23,62.18,159320.33,11789704.33,2246102.13,544920.42,14580726.88,demo,
2026-04-27,hotel-demo-2,Hotel Demo Costa,63,43,1,77,19,13,68.25,217995.34,9373799.65,1745286.36,240863.76,11359949.76,demo,
2026-04-28,hotel-demo-1,Hotel Demo Centro,120,86,0,163,27,33,71.67,165320.37,14217551.74,3111473.87,503348.64,17832374.25,demo,
2026-04-28,hotel-demo-2,Hotel Demo Costa,62,37,2,71,15,16,59.68,218362.25,8079403.31,1800515.56,246982.76,10126901.63,demo,
2026-04-29,hotel-demo-1,Hotel Demo Centro,120,84,0,167,27,25,70.00,164147.30,13788373.45,2495178.83,668424.38,16951976.66,demo,
2026-04-29,hotel-demo-2,Hotel Demo Costa,63,34,1,68,14,15,53.97,214283.39,7285635.13,1583086.93,194513.95,9063236.01,demo,
2026-04-30,hotel-demo-1,Hotel Demo Centro,120,88,0,152,32,30,73.33,165585.23,14571500.16,2861165.99,493150.83,17925816.97,demo,
2026-04-30,hotel-demo-2,Hotel Demo Costa,64,40,0,74,16,14,62.50,210018.92,8400756.84,1716659.02,276663.97,10394079.83,demo,
2026-05-01,hotel-demo-1,Hotel Demo Centro,120,97,0,182,40,32,80.83,158378.61,15362724.86,3415755.59,750311.57,19528792.03,demo,
2026-05-01,hotel-demo-2,Hotel Demo Costa,64,32,0,59,12,13,50.00,214451.60,6862451.12,1323568.24,222827.24,8408846.59,demo,
2026-05-02,hotel-demo-1,Hotel Demo Centro,120,85,0,169,34,33,70.83,165930.00,14104049.76,2574102.71,702463.99,17380616.45,demo,
2026-05-02,hotel-demo-2,Hotel Demo Costa,64,24,0,48,8,8,37.50,210285.93,5046862.29,913760.50,221809.70,6182432.49,demo,
2026-05-03,hotel-demo-1,Hotel Demo Centro,120,89,0,174,31,30,74.17,158044.78,14065985.76,3647692.37,520326.23,18234004.35,demo,
2026-05-03,hotel-demo-2,Hotel Demo Costa,64,28,0,48,9,9,43.75,205343.47,5749617.20,1392782.26,223976.86,7366376.32,demo,
2026-05-04,hotel-demo-1,Hotel Demo Centro,120,87,0,151,33,34,72.50,164896.72,14346014.99,3427640.38,642442.86,18416098.23,demo,
2026-05-04,hotel-demo-2,Hotel Demo Costa,64,30,0,55,10,12,46.88,206754.77,6202643.12,1179539.14,222154.68,7604336.94,demo,
2026-05-05,hotel-demo-1,Hotel Demo Centro,120,90,0,182,31,34,75.00,161410.19,14526916.70,2795319.01,353620.43,17675856.15,demo,
2026-05-05,hotel-demo-2,Hotel Demo Costa,64,23,0,40,9,9,35.94,207029.26,4761672.90,885165.81,214595.32,5861434.03,demo,
