fecha,hotel_id,pais,iso2,huespedes
2025-12-29,hotel-demo-2,Chile,CL,5
2025-12-29,hotel-demo-2,Uruguay,UY,4
2025-12-29,hotel-demo-2,Estados Unidos,US,5
2025-12-29,hotel-demo-2,España,ES,3
2025-12-29,hotel-demo-2,Alemania,DE,2
2025-12-29,hotel-demo-2,Francia,FR,2
2025-12-29,hotel-demo-2,México,MX,17
2025-12-30,hotel-demo-1,Argentina,AR,83
2025-12-30,hotel-demo-1,Brasil,BR,26
2025-12-30,hotel-demo-1,Chile,CL,10
2025-12-30,hotel-demo-1,Uruguay,UY,8
2025-12-30,hotel-demo-1,Estados Unidos,US,9
2025-12-30,hotel-demo-1,España,ES,3
2025-12-30,hotel-demo-1,Alemania,DE,2
2025-12-30,hotel-demo-1,Francia,FR,2
2025-12-30,hotel-demo-2,Argentina,AR,64
2025-12-30,hotel-demo-2,Brasil,BR,10
2025-12-30,hotel-demo-2,Chile,CL,6
2025-12-30,hotel-demo-2,Uruguay,UY,5
2025-12-30,hotel-demo-2,Estados Unidos,US,4
2025-12-30,hotel-demo-2,España,ES,3
2025-12-30,hotel-demo-2,Alemania,DE,2
2025-12-31,hotel-demo-1,Argentina,AR,75
2025-12-31,hotel-demo-1,Brasil,BR,21
2025-12-31,hotel-demo-1,Chile,CL,7
2025-12-31,hotel-demo-1,Uruguay,UY,6
2025-12-31,hotel-demo-1,Estados Unidos,US,7
2025-12-31,hotel-demo-1,España,ES,4
2025-12-31,hotel-demo-1,Alemania,DE,3
2025-12-31,hotel-demo-1,Francia,FR,2
2025-12-31,hotel-demo-1,México,MX,5
2025-12-31,hotel-demo-2,Argentina,AR,70
2025-12-31,hotel-demo-2,Brasil,BR,18
2025-12-31,hotel-demo-2,Chile,CL,5
2025-12-31,hotel-demo-2,Uruguay,UY,4
2025-12-31,hotel-demo-2,Estados Unidos,US,3
2026-01-01,hotel-demo-1,Argentina,AR,78
2026-01-01,hotel-demo-1,Brasil,BR,21
2026-01-01,hotel-demo-1,Chile,CL,6
2026-01-01,hotel-demo-1,Uruguay,UY,6
2026-01-01,hotel-demo-1,Estados Unidos,US,6
2026-01-01,hotel-demo-2,Argentina,AR,82
2026-01-01,hotel-demo-2,Brasil,BR,14
2026-01-01,hotel-demo-2,Chile,CL,5
2026-01-01,hotel-demo-2,Uruguay,UY,6
2026-01-02,hotel-demo-1,Argentina,AR,83
2026-01-02,hotel-demo-1,Brasil,BR,19
2026-01-02,hotel-demo-1,Chile,CL,7
2026-01-02,hotel-demo-1,Uruguay,UY,6
2026-01-02,hotel-demo-1,Estados Unidos,US,7
2026-01-02,hotel-demo-1,España,ES,2
2026-01-02,hotel-demo-2,Argentina,AR,90
2026-01-02,hotel-demo-2,Brasil,BR,17
2026-01-02,hotel-demo-2,Chile,CL,6
2026-01-02,hotel-demo-2,Uruguay,UY,6
2026-01-02,hotel-demo-2,Estados Unidos,US,3
2026-01-03,hotel-demo-1,Argentina,AR,114
2026-01-03,hotel-demo-1,Brasil,BR,23
2026-01-03,hotel-demo-1,Chile,CL,11
2026-01-03,hotel-demo-1,Uruguay,UY,10
2026-01-03,hotel-demo-1,Estados Unidos,US,1
2026-01-03,hotel-demo-2,Argentina,AR,94
2026-01-03,hotel-demo-2,Brasil,BR,19
2026-01-03,hotel-demo-2,Chile,CL,5
2026-01-03,hotel-demo-2,Uruguay,UY,1
2026-01-04,hotel-demo-1,Argentina,AR,78
2026-01-04,hotel-demo-1,Brasil,BR,17
2026-01-04,hotel-demo-1,Chile,CL,9
2026-01-04,hotel-demo-1,Uruguay,UY,6
2026-01-04,hotel-demo-1,Estados Unidos,US,5
2026-01-04,hotel-demo-1,España,ES,4
2026-01-04,hotel-demo-1,Alemania,DE,3
2026-01-04,hotel-demo-1,Francia,FR,2
2026-01-04,hotel-demo-1,México,MX,11
2026-01-04,hotel-demo-2,Argentina,AR,77
2026-01-04,hotel-demo-2,Brasil,BR,12
2026-01-04,hotel-demo-2,Chile,CL,8
2026-01-04,hotel-demo-2,Uruguay,UY,5
2026-01-04,hotel-demo-2,Estados Unidos,US,3
2026-01-05,hotel-demo-1,Argentina,AR,91
2026-01-05,hotel-demo-1,Brasil,BR,12
2026-01-05,hotel-demo-1,Chile,CL,7
2026-01-05,hotel-demo-1,Uruguay,UY,5
2026-01-05,hotel-demo-1,Estados Unidos,US,4
2026-01-05,hotel-demo-1,España,ES,3
2026-01-05,hotel-demo-2,Argentina,AR,80
2026-01-05,hotel-demo-2,Brasil,BR,18
2026-01-05,hotel-demo-2,Chile,CL,8
2026-01-05,hotel-demo-2,Uruguay,UY,5
2026-01-06,hotel-demo-1,Argentina,AR,80
2026-01-06,hotel-demo-1,Brasil,BR,16
2026-01-06,hotel-demo-1,Chile,CL,8
2026-01-06,hotel-demo-1,Uruguay,UY,1
2026-01-06,hotel-demo-2,Argentina,AR,57
2026-01-06,hotel-demo-2,Brasil,BR,17
2026-01-06,hotel-demo-2,Chile,CL,8
2026-01-06,hotel-demo-2,Uruguay,UY,4
2026-01-06,hotel-demo-2,Estados Unidos,US,4
2026-01-06,hotel-demo-2,España,ES,3
2026-01-06,hotel-demo-2,Alemania,DE,3
2026-01-06,hotel-demo-2,Francia,FR,1
2026-01-06,hotel-demo-2,México,MX,22
2026-01-07,hotel-demo-1,Argentina,AR,92
2026-01-07,hotel-demo-1,Brasil,BR,16
2026-01-07,hotel-demo-1,Chile,CL,6
2026-01-07,hotel-demo-1,Uruguay,UY,8
2026-01-07,hotel-demo-1,Estados Unidos,US,7
2026-01-07,hotel-demo-1,España,ES,4
2026-01-07,hotel-demo-2,Argentina,AR,54
2026-01-07,hotel-demo-2,Brasil,BR,13
2026-01-07,hotel-demo-2,Chile,CL,6
2026-01-07,hotel-demo-2,Uruguay,UY,7
2026-01-07,hotel-demo-2,Estados Unidos,US,5
2026-01-07,hotel-demo-2,España,ES,4
2026-01-07,hotel-demo-2,Alemania,DE,3
2026-01-07,hotel-demo-2,Francia,FR,2
2026-01-07,hotel-demo-2,México,MX,31
2026-01-08,hotel-demo-1,Argentina,AR,105
2026-01-08,hotel-demo-1,Brasil,BR,15
2026-01-08,hotel-demo-1,Chile,CL,10
2026-01-08,hotel-demo-1,Uruguay,UY,1
2026-01-08,hotel-demo-2,Argentina,AR,57
2026-01-08,hotel-demo-2,Brasil,BR,16
2026-01-08,hotel-demo-2,Chile,CL,7
2026-01-08,hotel-demo-2,Uruguay,UY,4
2026-01-08,hotel-demo-2,Estados Unidos,US,5
2026-01-08,hotel-demo-2,España,ES,4
2026-01-08,hotel-demo-2,Alemania,DE,2
2026-01-08,hotel-demo-2,Francia,FR,2
2026-01-08,hotel-demo-2,México,MX,5
2026-01-09,hotel-demo-1,Argentina,AR,58
2026-01-09,hotel-demo-1,Brasil,BR,18
2026-01-09,hotel-demo-1,Chile,CL,6
2026-01-09,hotel-demo-1,Uruguay,UY,4
2026-01-09,hotel-demo-1,Estados Unidos,US,7
2026-01-09,hotel-demo-1,España,ES,5
2026-01-09,hotel-demo-1,Alemania,DE,2
2026-01-09,hotel-demo-1,Francia,FR,1
2026-01-09,hotel-demo-1,México,MX,22
2026-01-09,hotel-demo-2,Argentina,AR,87
2026-01-09,hotel-demo-2,Brasil,BR,19
2026-01-09,hotel-demo-2,Chile,CL,6
2026-01-09,hotel-demo-2,Uruguay,UY,8
2026-01-09,hotel-demo-2,Estados Unidos,US,7
2026-01-09,hotel-demo-2,España,ES,3
2026-01-10,hotel-demo-1,Argentina,AR,94
2026-01-10,hotel-demo-1,Brasil,BR,23
2026-01-10,hotel-demo-1,Chile,CL,7
2026-01-10,hotel-demo-1,Uruguay,UY,7
2026-01-10,hotel-demo-1,Estados Unidos,US,5
2026-01-10,hotel-demo-2,Argentina,AR,96
2026-01-10,hotel-demo-2,Brasil,BR,16
2026-01-10,hotel-demo-2,Chile,CL,7
2026-01-10,hotel-demo-2,Uruguay,UY,4
2026-01-11,hotel-demo-1,Argentina,AR,59
2026-01-11,hotel-demo-1,Brasil,BR,18
2026-01-11,hotel-demo-1,Chile,CL,7
2026-01-11,hotel-demo-1,Uruguay,UY,4
2026-01-11,hotel-demo-1,Estados Unidos,US,6
2026-01-11,hotel-demo-1,España,ES,3
2026-01-11,hotel-demo-1,Alemania,DE,3
2026-01-11,hotel-demo-1,Francia,FR,2
2026-01-11,hotel-demo-1,México,MX,13
2026-01-11,hotel-demo-2,Argentina,AR,83
2026-01-11,hotel-demo-2,Brasil,BR,14
2026-01-11,hotel-demo-2,Chile,CL,6
2026-01-11,hotel-demo-2,Uruguay,UY,6
2026-01-11,hotel-demo-2,Estados Unidos,US,6
2026-01-11,hotel-demo-2,España,ES,3
2026-01-12,hotel-demo-1,Argentina,AR,70
2026-01-12,hotel-demo-1,Brasil,BR,18
2026-01-12,hotel-demo-1,Chile,CL,8
2026-01-12,hotel-demo-1,Uruguay,UY,6
2026-01-12,hotel-demo-1,Estados Unidos,US,6
2026-01-12,hotel-demo-1,España,ES,5
2026-01-12,hotel-demo-1,Alemania,DE,3
2026-01-12,hotel-demo-1,Francia,FR,2
2026-01-12,hotel-demo-1,México,MX,25
2026-01-12,hotel-demo-2,Argentina,AR,76
2026-01-12,hotel-demo-2,Brasil,BR,12
2026-01-12,hotel-demo-2,Chile,CL,6
2026-01-12,hotel-demo-2,Uruguay,UY,7
2026-01-12,hotel-demo-2,Estados Unidos,US,7
2026-01-12,hotel-demo-2,España,ES,3
2026-01-12,hotel-demo-2,Alemania,DE,2
2026-01-12,hotel-demo-2,Francia,FR,2
2026-01-12,hotel-demo-2,México,MX,4
2026-01-13,hotel-demo-1,Argentina,AR,99
2026-01-13,hotel-demo-1,Brasil,BR,19
2026-01-13,hotel-demo-1,Chile,CL,9
2026-01-13,hotel-demo-1,Uruguay,UY,8
2026-01-13,hotel-demo-1,Estados Unidos,US,4
2026-01-13,hotel-demo-2,Argentina,AR,57
2026-01-13,hotel-demo-2,Brasil,BR,19
2026-01-13,hotel-demo-2,Chile,CL,9
2026-01-13,hotel-demo-2,Uruguay,UY,8
2026-01-13,hotel-demo-2,Estados Unidos,US,5
2026-01-13,hotel-demo-2,España,ES,5
2026-01-13,hotel-demo-2,Alemania,DE,3
2026-01-13,hotel-demo-2,Francia,FR,2
2026-01-13,hotel-demo-2,México,MX,23
2026-01-14,hotel-demo-1,Argentina,AR,82
2026-01-14,hotel-demo-1,Brasil,BR,23
2026-01-14,hotel-demo-1,Chile,CL,10
2026-01-14,hotel-demo-1,Uruguay,UY,5
2026-01-14,hotel-demo-1,Estados Unidos,US,8
2026-01-14,hotel-demo-1,España,ES,4
2026-01-14,hotel-demo-1,Alemania,DE,2
2026-01-14,hotel-demo-2,Argentina,AR,58
2026-01-14,hotel-demo-2,Brasil,BR,13
2026-01-14,hotel-demo-2,Chile,CL,9
2026-01-14,hotel-demo-2,Uruguay,UY,7
2026-01-14,hotel-demo-2,Estados Unidos,US,5
2026-01-14,hotel-demo-2,España,ES,3
2026-01-14,hotel-demo-2,Alemania,DE,3
2026-01-14,hotel-demo-2,Francia,FR,2
2026-01-14,hotel-demo-2,México,MX,25
2026-01-15,hotel-demo-1,Argentina,AR,103
2026-01-15,hotel-demo-1,Brasil,BR,27
2026-01-15,hotel-demo-1,Chile,CL,10
2026-01-15,hotel-demo-1,Uruguay,UY,7
2026-01-15,hotel-demo-1,Estados Unidos,US,6
2026-01-15,hotel-demo-1,España,ES,2
2026-01-15,hotel-demo-2,Argentina,AR,74
2026-01-15,hotel-demo-2,Brasil,BR,18
2026-01-15,hotel-demo-2,Chile,CL,6
2026-01-15,hotel-demo-2,Uruguay,UY,7
2026-01-15,hotel-demo-2,Estados Unidos,US,5
2026-01-15,hotel-demo-2,España,ES,2
2026-01-16,hotel-demo-1,Argentina,AR,74
2026-01-16,hotel-demo-1,Brasil,BR,23
2026-01-16,hotel-demo-1,Chile,CL,7
2026-01-16,hotel-demo-1,Uruguay,UY,5
2026-01-16,hotel-demo-1,Estados Unidos,US,5
2026-01-16,hotel-demo-1,España,ES,4
2026-01-16,hotel-demo-1,Alemania,DE,4
2026-01-16,hotel-demo-1,Francia,FR,2
2026-01-16,hotel-demo-1,México,MX,21
2026-01-16,hotel-demo-2,Argentina,AR,69
2026-01-16,hotel-demo-2,Brasil,BR,17
2026-01-16,hotel-demo-2,Chile,CL,5
2026-01-16,hotel-demo-2,Uruguay,UY,7
2026-01-16,hotel-demo-2,Estados Unidos,US,5
2026-01-16,hotel-demo-2,España,ES,4
2026-01-16,hotel-demo-2,Alemania,DE,2
2026-01-16,hotel-demo-2,Francia,FR,1
2026-01-16,hotel-demo-2,México,MX,1
2026-01-17,hotel-demo-1,Argentina,AR,70
2026-01-17,hotel-demo-1,Brasil,BR,18
2026-01-17,hotel-demo-1,Chile,CL,7
2026-01-17,hotel-demo-1,Uruguay,UY,6
2026-01-17,hotel-demo-1,Estados Unidos,US,7
2026-01-17,hotel-demo-1,España,ES,5
2026-01-17,hotel-demo-1,Alemania,DE,2
2026-01-17,hotel-demo-1,Francia,FR,2
2026-01-17,hotel-demo-1,México,MX,14
2026-01-17,hotel-demo-2,Argentina,AR,72
2026-01-17,hotel-demo-2,Brasil,BR,12
2026-01-17,hotel-demo-2,Chile,CL,6
2026-01-17,hotel-demo-2,Uruguay,UY,5
2026-01-17,hotel-demo-2,Estados Unidos,US,7
2026-01-17,hotel-demo-2,España,ES,4
2026-01-17,hotel-demo-2,Alemania,DE,2
2026-01-17,hotel-demo-2,Francia,FR,2
2026-01-17,hotel-demo-2,México,MX,8
2026-01-18,hotel-demo-1,Argentina,AR,104
2026-01-18,hotel-demo-1,Brasil,BR,19
2026-01-18,hotel-demo-1,Chile,CL,8
2026-01-18,hotel-demo-1,Uruguay,UY,8
2026-01-18,hotel-demo-1,Estados Unidos,US,2
2026-01-18,hotel-demo-2,Argentina,AR,66
2026-01-18,hotel-demo-2,Brasil,BR,15
2026-01-18,hotel-demo-2,Chile,CL,6
2026-01-18,hotel-demo-2,Uruguay,UY,3
2026-01-18,hotel-demo-2,Estados Unidos,US,4
2026-01-18,hotel-demo-2,España,ES,2
2026-01-19,hotel-demo-1,Argentina,AR,107
2026-01-19,hotel-demo-1,Brasil,BR,16
2026-01-19,hotel-demo-1,Chile,CL,6
2026-01-19,hotel-demo-1,Uruguay,UY,7
2026-01-19,hotel-demo-2,Argentina,AR,50
2026-01-19,hotel-demo-2,Brasil,BR,11
2026-01-19,hotel-demo-2,Chile,CL,5
2026-01-19,hotel-demo-2,Uruguay,UY,7
2026-01-19,hotel-demo-2,Estados Unidos,US,6
2026-01-19,hotel-demo-2,España,ES,2
2026-01-19,hotel-demo-2,Alemania,DE,2
2026-01-19,hotel-demo-2,Francia,FR,1
2026-01-19,hotel-demo-2,México,MX,26
2026-01-20,hotel-demo-1,Argentina,AR,76
2026-01-20,hotel-demo-1,Brasil,BR,24
2026-01-20,hotel-demo-1,Chile,CL,13
2026-01-20,hotel-demo-1,Uruguay,UY,10
2026-01-20,hotel-demo-1,Estados Unidos,US,9
2026-01-20,hotel-demo-1,España,ES,4
2026-01-20,hotel-demo-1,Alemania,DE,4
2026-01-20,hotel-demo-1,Francia,FR,2
2026-01-20,hotel-demo-1,México,MX,24
2026-01-20,hotel-demo-2,Argentina,AR,69
2026-01-20,hotel-demo-2,Brasil,BR,17
2026-01-20,hotel-demo-2,Chile,CL,7
2026-01-20,hotel-demo-2,Uruguay,UY,6
2026-01-20,hotel-demo-2,Estados Unidos,US,4
2026-01-20,hotel-demo-2,España,ES,3
2026-01-20,hotel-demo-2,Alemania,DE,2
2026-01-20,hotel-demo-2,Francia,FR,1
2026-01-21,hotel-demo-1,Argentina,AR,57
2026-01-21,hotel-demo-1,Brasil,BR,16
2026-01-21,hotel-demo-1,Chile,CL,5
2026-01-21,hotel-demo-1,Uruguay,UY,6
2026-01-21,hotel-demo-1,Estados Unidos,US,7
2026-01-21,hotel-demo-1,España,ES,2
2026-01-21,hotel-demo-1,Alemania,DE,2
2026-01-21,hotel-demo-1,Francia,FR,2
2026-01-21,hotel-demo-1,México,MX,4
2026-01-21,hotel-demo-2,Argentina,AR,74
2026-01-21,hotel-demo-2,Brasil,BR,17
2026-01-21,hotel-demo-2,Chile,CL,9
2026-01-21,hotel-demo-2,Uruguay,UY,5
2026-01-21,hotel-demo-2,Estados Unidos,US,6
2026-01-21,hotel-demo-2,España,ES,3
2026-01-21,hotel-demo-2,Alemania,DE,2
2026-01-21,hotel-demo-2,Francia,FR,2
2026-01-21,hotel-demo-2,México,MX,5
2026-01-22,hotel-demo-1,Argentina,AR,74
2026-01-22,hotel-demo-1,Brasil,BR,21
2026-01-22,hotel-demo-1,Chile,CL,7
2026-01-22,hotel-demo-1,Uruguay,UY,6
2026-01-22,hotel-demo-1,Estados Unidos,US,7
2026-01-22,hotel-demo-1,España,ES,3
2026-01-22,hotel-demo-1,Alemania,DE,2
2026-01-22,hotel-demo-1,Francia,FR,1
2026-01-22,hotel-demo-2,Argentina,AR,92
2026-01-22,hotel-demo-2,Brasil,BR,17
2026-01-22,hotel-demo-2,Chile,CL,9
2026-01-22,hotel-demo-2,Uruguay,UY,7
2026-01-22,hotel-demo-2,Estados Unidos,US,5
2026-01-23,hotel-demo-1,Argentina,AR,98
2026-01-23,hotel-demo-1,Brasil,BR,15
2026-01-23,hotel-demo-1,Chile,CL,8
2026-01-23,hotel-demo-1,Uruguay,UY,7
2026-01-23,hotel-demo-1,Estados Unidos,US,5
2026-01-23,hotel-demo-2,Argentina,AR,74
2026-01-23,hotel-demo-2,Brasil,BR,17
2026-01-23,hotel-demo-2,Chile,CL,7
2026-01-23,hotel-demo-2,Uruguay,UY,8
2026-01-23,hotel-demo-2,Estados Unidos,US,7
2026-01-23,hotel-demo-2,España,ES,3
2026-01-23,hotel-demo-2,Alemania,DE,2
2026-01-23,hotel-demo-2,Francia,FR,2
2026-01-23,hotel-demo-2,México,MX,1
2026-01-24,hotel-demo-1,Argentina,AR,94
2026-01-24,hotel-demo-1,Brasil,BR,27
2026-01-24,hotel-demo-1,Chile,CL,11
2026-01-24,hotel-demo-1,Uruguay,UY,7
2026-01-24,hotel-demo-1,Estados Unidos,US,8
2026-01-24,hotel-demo-1,España,ES,4
2026-01-24,hotel-demo-1,Alemania,DE,2
2026-01-24,hotel-demo-1,Francia,FR,3
2026-01-24,hotel-demo-1,México,MX,1
2026-01-24,hotel-demo-2,Argentina,AR,52
2026-01-24,hotel-demo-2,Brasil,BR,12
2026-01-24,hotel-demo-2,Chile,CL,9
2026-01-24,hotel-demo-2,Uruguay,UY,6
2026-01-24,hotel-demo-2,Estados Unidos,US,4
2026-01-24,hotel-demo-2,España,ES,4
2026-01-24,hotel-demo-2,Alemania,DE,2
2026-01-24,hotel-demo-2,Francia,FR,1
2026-01-24,hotel-demo-2,México,MX,22
2026-01-25,hotel-demo-1,Argentina,AR,78
2026-01-25,hotel-demo-1,Brasil,BR,21
2026-01-25,hotel-demo-1,Chile,CL,7
2026-01-25,hotel-demo-1,Uruguay,UY,6
2026-01-25,hotel-demo-1,Estados Unidos,US,4
2026-01-25,hotel-demo-2,Argentina,AR,54
2026-01-25,hotel-demo-2,Brasil,BR,17
2026-01-25,hotel-demo-2,Chile,CL,5
2026-01-25,hotel-demo-2,Uruguay,UY,6
2026-01-25,hotel-demo-2,Estados Unidos,US,6
2026-01-25,hotel-demo-2,España,ES,3
2026-01-25,hotel-demo-2,Alemania,DE,2
2026-01-25,hotel-demo-2,Francia,FR,1
2026-01-25,hotel-demo-2,México,MX,14
2026-01-26,hotel-demo-1,Argentina,AR,61
2026-01-26,hotel-demo-1,Brasil,BR,21
2026-01-26,hotel-demo-1,Chile,CL,9
2026-01-26,hotel-demo-1,Uruguay,UY,7
2026-01-26,hotel-demo-1,Estados Unidos,US,7
2026-01-26,hotel-demo-1,España,ES,4
2026-01-26,hotel-demo-1,Alemania,DE,2
2026-01-26,hotel-demo-1,Francia,FR,2
2026-01-26,hotel-demo-1,México,MX,7
2026-01-26,hotel-demo-2,Argentina,AR,90
2026-01-26,hotel-demo-2,Brasil,BR,17
2026-01-26,hotel-demo-2,Chile,CL,9
2026-01-26,hotel-demo-2,Uruguay,UY,5
2026-01-26,hotel-demo-2,Estados Unidos,US,1
2026-01-27,hotel-demo-1,Argentina,AR,56
2026-01-27,hotel-demo-1,Brasil,BR,14
2026-01-27,hotel-demo-1,Chile,CL,5
2026-01-27,hotel-demo-1,Uruguay,UY,6
2026-01-27,hotel-demo-1,Estados Unidos,US,5
2026-01-27,hotel-demo-1,España,ES,3
2026-01-27,hotel-demo-1,Alemania,DE,3
2026-01-27,hotel-demo-1,Francia,FR,2
2026-01-27,hotel-demo-1,México,MX,12
2026-01-27,hotel-demo-2,Argentina,AR,65
2026-01-27,hotel-demo-2,Brasil,BR,19
2026-01-27,hotel-demo-2,Chile,CL,6
2026-01-27,hotel-demo-2,Uruguay,UY,8
2026-01-27,hotel-demo-2,Estados Unidos,US,5
2026-01-27,hotel-demo-2,España,ES,4
2026-01-27,hotel-demo-2,Alemania,DE,2
2026-01-27,hotel-demo-2,Francia,FR,1
2026-01-27,hotel-demo-2,México,MX,10
2026-01-28,hotel-demo-1,Argentina,AR,67
2026-01-28,hotel-demo-1,Brasil,BR,14
2026-01-28,hotel-demo-1,Chile,CL,6
2026-01-28,hotel-demo-1,Uruguay,UY,7
2026-01-28,hotel-demo-1,Estados Unidos,US,7
2026-01-28,hotel-demo-1,España,ES,3
2026-01-28,hotel-demo-1,Alemania,DE,2
2026-01-28,hotel-demo-1,Francia,FR,2
2026-01-28,hotel-demo-1,México,MX,2
2026-01-28,hotel-demo-2,Argentina,AR,100
2026-01-28,hotel-demo-2,Brasil,BR,17
2026-01-28,hotel-demo-2,Chile,CL,8
2026-01-28,hotel-demo-2,Uruguay,UY,1
2026-01-29,hotel-demo-1,Argentina,AR,59
2026-01-29,hotel-demo-1,Brasil,BR,13
2026-01-29,hotel-demo-1,Chile,CL,9
2026-01-29,hotel-demo-1,Uruguay,UY,6
2026-01-29,hotel-demo-1,Estados Unidos,US,5
2026-01-29,hotel-demo-1,España,ES,3
2026-01-29,hotel-demo-1,Alemania,DE,2
2026-01-29,hotel-demo-1,Francia,FR,1
2026-01-29,hotel-demo-1,México,MX,19
2026-01-29,hotel-demo-2,Argentina,AR,75
2026-01-29,hotel-demo-2,Brasil,BR,17
2026-01-29,hotel-demo-2,Chile,CL,6
2026-01-29,hotel-demo-2,Uruguay,UY,7
2026-01-29,hotel-demo-2,Estados Unidos,US,4
2026-01-29,hotel-demo-2,España,ES,3
2026-01-30,hotel-demo-1,Argentina,AR,76
2026-01-30,hotel-demo-1,Brasil,BR,15
2026-01-30,hotel-demo-1,Chile,CL,11
2026-01-30,hotel-demo-1,Uruguay,UY,8
2026-01-30,hotel-demo-1,Estados Unidos,US,8
2026-01-30,hotel-demo-1,España,ES,5
2026-01-30,hotel-demo-1,Alemania,DE,3
2026-01-30,hotel-demo-1,Francia,FR,3
2026-01-30,hotel-demo-1,México,MX,17
2026-01-30,hotel-demo-2,Argentina,AR,51
2026-01-30,hotel-demo-2,Brasil,BR,13
2026-01-30,hotel-demo-2,Chile,CL,6
2026-01-30,hotel-demo-2,Uruguay,UY,4
2026-01-30,hotel-demo-2,Estados Unidos,US,7
2026-01-30,hotel-demo-2,España,ES,3
2026-01-30,hotel-demo-2,Alemania,DE,2
2026-01-30,hotel-demo-2,Francia,FR,2
2026-01-30,hotel-demo-2,México,MX,19
2026-01-31,hotel-demo-1,Argentina,AR,85
2026-01-31,hotel-demo-1,Brasil,BR,18
2026-01-31,hotel-demo-1,Chile,CL,7
2026-01-31,hotel-demo-1,Uruguay,UY,8
2026-01-31,hotel-demo-1,Estados Unidos,US,7
2026-01-31,hotel-demo-1,España,ES,4
2026-01-31,hotel-demo-1,Alemania,DE,4
2026-01-31,hotel-demo-1,Francia,FR,2
2026-01-31,hotel-demo-1,México,MX,15
2026-01-31,hotel-demo-2,Argentina,AR,56
2026-01-31,hotel-demo-2,Brasil,BR,19
2026-01-31,hotel-demo-2,Chile,CL,9
2026-01-31,hotel-demo-2,Uruguay,UY,5
2026-01-31,hotel-demo-2,Estados Unidos,US,6
2026-01-31,hotel-demo-2,España,ES,4
2026-01-31,hotel-demo-2,Alemania,DE,2
2026-01-31,hotel-demo-2,Francia,FR,2
2026-01-31,hotel-demo-2,México,MX,18
2026-02-01,hotel-demo-1,Argentina,AR,63
2026-02-01,hotel-demo-1,Brasil,BR,23
2026-02-01,hotel-demo-1,Chile,CL,10
2026-02-01,hotel-demo-1,Uruguay,UY,7
2026-02-01,hotel-demo-1,Estados Unidos,US,8
2026-02-01,hotel-demo-1,España,ES,4
2026-02-01,hotel-demo-1,Alemania,DE,3
2026-02-01,hotel-demo-1,Francia,FR,2
2026-02-01,hotel-demo-1,México,MX,14
2026-02-01,hotel-demo-2,Argentina,AR,56
2026-02-01,hotel-demo-2,Brasil,BR,21
2026-02-01,hotel-demo-2,Chile,CL,8
2026-02-01,hotel-demo-2,Uruguay,UY,6
2026-02-01,hotel-demo-2,Estados Unidos,US,4
2026-02-01,hotel-demo-2,España,ES,4
2026-02-01,hotel-demo-2,Alemania,DE,2
2026-02-01,hotel-demo-2,Francia,FR,2
2026-02-01,hotel-demo-2,México,MX,15
2026-02-02,hotel-demo-1,Argentina,AR,90
2026-02-02,hotel-demo-1,Brasil,BR,15
2026-02-02,hotel-demo-1,Chile,CL,8
2026-02-02,hotel-demo-1,Uruguay,UY,8
2026-02-02,hotel-demo-1,Estados Unidos,US,8
2026-02-02,hotel-demo-1,España,ES,5
2026-02-02,hotel-demo-1,Alemania,DE,3
2026-02-02,hotel-demo-1,Francia,FR,3
2026-02-02,hotel-demo-1,México,MX,5
2026-02-02,hotel-demo-2,Argentina,AR,89
2026-02-02,hotel-demo-2,Brasil,BR,13
2026-02-02,hotel-demo-2,Chile,CL,8
2026-02-02,hotel-demo-2,Uruguay,UY,3
2026-02-03,hotel-demo-1,Argentina,AR,89
2026-02-03,hotel-demo-1,Brasil,BR,13
2026-02-03,hotel-demo-1,Chile,CL,6
2026-02-03,hotel-demo-1,Uruguay,UY,7
2026-02-03,hotel-demo-1,Estados Unidos,US,3
2026-02-03,hotel-demo-2,Argentina,AR,77
2026-02-03,hotel-demo-2,Brasil,BR,16
2026-02-03,hotel-demo-2,Chile,CL,5
2026-02-03,hotel-demo-2,Uruguay,UY,4
2026-02-03,hotel-demo-2,Estados Unidos,US,6
2026-02-04,hotel-demo-1,Argentina,AR,84
2026-02-04,hotel-demo-1,Brasil,BR,13
2026-02-04,hotel-demo-1,Chile,CL,5
2026-02-04,hotel-demo-1,Uruguay,UY,5
2026-02-04,hotel-demo-1,Estados Unidos,US,6
2026-02-04,hotel-demo-1,España,ES,5
2026-02-04,hotel-demo-1,Alemania,DE,3
2026-02-04,hotel-demo-1,Francia,FR,1
2026-02-04,hotel-demo-2,Argentina,AR,59
2026-02-04,hotel-demo-2,Brasil,BR,17
2026-02-04,hotel-demo-2,Chile,CL,8
2026-02-04,hotel-demo-2,Uruguay,UY,5
2026-02-04,hotel-demo-2,Estados Unidos,US,5
2026-02-04,hotel-demo-2,España,ES,4
2026-02-04,hotel-demo-2,Alemania,DE,2
2026-02-04,hotel-demo-2,Francia,FR,2
2026-02-04,hotel-demo-2,México,MX,22
2026-02-05,hotel-demo-1,Argentina,AR,80
2026-02-05,hotel-demo-1,Brasil,BR,21
2026-02-05,hotel-demo-1,Chile,CL,7
2026-02-05,hotel-demo-1,Uruguay,UY,7
2026-02-05,hotel-demo-1,Estados Unidos,US,7
2026-02-05,hotel-demo-1,España,ES,4
2026-02-05,hotel-demo-1,Alemania,DE,3
